Timestamp,Image_Name,Ego_Lat,Ego_Lon,Ego_Speed,Lead_Lat,Lead_Lon,Lead_Speed,Fused_Distance,Vision_Distance,Lidar_Distance,Relative_Speed,Measurement_Type,Class_Label,BBOX_x1,BBOX_y1,BBOX_x2,BBOX_y2
1768960966.027,0172.jpg,10.49443462,77.94481832,13.03,10.49460887,77.94482744,12.95,19.42,16.64,19.42,-0.08,LiDAR,truck,573,283,703,424
1768960966.028,0173.jpg,10.49443697,77.94481840,13.03,10.49461124,77.94482752,13.66,19.43,16.57,19.43,0.63,LiDAR,truck,573,282,704,424
1768960966.033,0174.jpg,10.49443697,77.94481840,13.03,10.49461124,77.94482752,13.47,19.43,16.60,19.43,0.44,LiDAR,truck,573,282,704,423
1768960966.067,0175.jpg,10.49443933,77.94481847,13.03,10.49461358,77.94482760,13.32,19.42,16.62,19.42,0.30,LiDAR,truck,574,281,704,423
1768960966.097,0176.jpg,10.49444403,77.94481862,13.02,10.49461829,77.94482775,13.22,19.42,16.59,19.42,0.20,LiDAR,truck,574,282,704,424
1768960966.138,0177.jpg,10.49444874,77.94481877,13.02,10.49462299,77.94482790,13.16,19.42,16.63,19.42,0.14,LiDAR,truck,574,283,704,424
1768960966.178,0178.jpg,10.49445345,77.94481892,13.01,10.49462765,77.94482806,13.07,19.42,16.68,19.42,0.06,LiDAR,bus,574,284,704,425
1768960966.445,0179.jpg,10.49448398,77.94481989,12.98,10.49465840,77.94482905,13.04,19.44,16.70,19.44,0.07,LiDAR,truck,574,284,704,424
1768960966.450,0180.jpg,10.49448633,77.94481996,12.98,10.49466074,77.94482912,12.98,19.44,16.70,19.44,0.00,LiDAR,truck,575,284,704,424
1768960966.453,0181.jpg,10.49448633,77.94481996,12.98,10.49466072,77.94482912,12.80,19.44,16.63,19.44,-0.18,LiDAR,truck,575,284,704,425
1768960966.454,0182.jpg,10.49448633,77.94481996,12.98,10.49466075,77.94482912,13.55,19.44,16.65,19.44,0.58,LiDAR,truck,575,285,705,424
1768960966.458,0183.jpg,10.49448633,77.94481996,12.98,10.49466072,77.94482912,13.15,19.44,16.68,19.44,0.17,LiDAR,truck,575,285,705,425
1768960966.459,0184.jpg,10.49448633,77.94481996,12.98,10.49466072,77.94482912,13.10,19.44,16.69,19.44,0.12,LiDAR,bus,575,285,705,425
1768960966.469,0185.jpg,10.49448867,77.94482004,12.97,10.49466309,77.94482919,13.13,19.44,16.67,19.44,0.15,LiDAR,bus,575,285,705,425
1768960966.509,0186.jpg,10.49449336,77.94482018,12.97,10.49466780,77.94482933,13.09,19.44,16.67,19.44,0.12,LiDAR,truck,576,285,705,425
1768960966.853,0187.jpg,10.49453317,77.94482145,12.94,10.49470780,77.94483066,13.05,19.47,16.72,19.47,0.11,LiDAR,bus,576,285,705,424
1768960966.854,0188.jpg,10.49453317,77.94482145,12.94,10.49470780,77.94483066,13.02,19.47,16.72,19.47,0.07,LiDAR,truck,576,285,705,424
1768960966.864,0189.jpg,10.49453317,77.94482145,12.94,10.49470800,77.94483067,13.74,19.49,16.74,19.49,0.79,LiDAR,truck,577,284,706,424
1768960966.865,0190.jpg,10.49453317,77.94482145,12.94,10.49470799,77.94483067,13.10,19.49,16.75,19.49,0.16,LiDAR,truck,577,284,706,425
1768960966.870,0191.jpg,10.49453317,77.94482145,12.94,10.49470800,77.94483067,13.18,19.49,16.75,19.49,0.23,LiDAR,truck,577,284,706,424
1768960966.871,0192.jpg,10.49453551,77.94482152,12.94,10.49471033,77.94483074,12.70,19.49,16.74,19.49,-0.24,LiDAR,truck,577,284,706,425
1768960966.875,0193.jpg,10.49453551,77.94482152,12.94,10.49471034,77.94483074,12.90,19.49,16.71,19.49,-0.04,LiDAR,truck,577,283,707,424
1768960966.898,0194.jpg,10.49453785,77.94482160,12.94,10.49471269,77.94483083,12.92,19.49,16.72,19.49,-0.02,LiDAR,truck,577,282,707,423
1768960966.901,0195.jpg,10.49453785,77.94482160,12.94,10.49471269,77.94483083,12.96,19.49,16.69,19.49,0.02,LiDAR,truck,577,281,707,422
1768960966.929,0196.jpg,10.49454253,77.94482175,12.95,10.49471737,77.94483100,12.97,19.49,16.70,19.49,0.02,LiDAR,truck,577,280,707,421
1768960967.232,0197.jpg,10.49457765,77.94482290,12.97,10.49475274,77.94483243,13.01,19.52,16.72,19.52,0.04,LiDAR,truck,577,279,707,420
1768960967.233,0198.jpg,10.49457765,77.94482290,12.97,10.49475274,77.94483243,13.00,19.52,16.67,19.52,0.03,LiDAR,truck,577,279,707,420
1768960967.238,0199.jpg,10.49457765,77.94482290,12.97,10.49475274,77.94483243,12.99,19.52,16.63,19.52,0.02,LiDAR,truck,577,279,707,420
1768960967.239,0200.jpg,10.49457765,77.94482290,12.97,10.49475273,77.94483243,12.65,19.52,16.73,19.52,-0.31,LiDAR,truck,578,279,707,420
1768960967.243,0201.jpg,10.49457765,77.94482290,12.97,10.49475270,77.94483243,12.52,19.51,16.68,19.51,-0.45,LiDAR,truck,578,280,707,421
1768960967.245,0202.jpg,10.49457765,77.94482290,12.97,10.49475271,77.94483243,12.85,19.51,16.80,19.51,-0.12,LiDAR,truck,578,281,707,422
1768960967.248,0203.jpg,10.49457999,77.94482297,12.96,10.49475506,77.94483253,13.01,19.52,16.69,19.52,0.05,LiDAR,truck,577,282,707,423
1768960967.260,0204.jpg,10.49457999,77.94482297,12.96,10.49475517,77.94483253,13.31,19.53,16.65,19.53,0.35,LiDAR,truck,577,283,707,424
1768960967.317,0205.jpg,10.49458702,77.94482321,12.96,10.49476215,77.94483284,13.18,19.52,16.45,19.52,0.22,LiDAR,truck,575,283,707,425
1768960967.345,0206.jpg,10.49458936,77.94482329,12.96,10.49476451,77.94483295,13.14,19.53,16.61,19.53,0.18,LiDAR,truck,577,284,707,425
1768960967.385,0207.jpg,10.49459404,77.94482345,12.96,10.49476927,77.94483315,13.15,19.53,16.74,19.53,0.19,LiDAR,truck,577,285,706,425
1768960967.427,0208.jpg,10.49460106,77.94482369,12.96,10.49477629,77.94483345,13.09,19.54,16.74,19.54,0.14,LiDAR,truck,578,285,707,425
1768960967.468,0209.jpg,10.49460574,77.94482385,12.95,10.49478120,77.94483367,13.23,19.56,16.72,19.56,0.28,LiDAR,truck,577,286,707,425
1768960967.512,0210.jpg,10.49461042,77.94482402,12.95,10.49478585,77.94483388,13.13,19.56,16.74,19.56,0.18,LiDAR,truck,577,285,706,425
1768960967.690,0211.jpg,10.49462913,77.94482468,12.94,10.49480466,77.94483472,13.09,19.57,16.71,19.57,0.15,LiDAR,truck,577,285,706,425
1768960967.694,0212.jpg,10.49463146,77.94482477,12.94,10.49480700,77.94483482,13.04,19.57,16.79,19.57,0.10,LiDAR,truck,577,285,706,425
1768960967.695,0213.jpg,10.49463146,77.94482477,12.94,10.49480702,77.94483482,13.49,19.57,16.79,19.57,0.56,LiDAR,truck,578,284,706,424
1768960967.701,0214.jpg,10.49463146,77.94482477,12.94,10.49480703,77.94483482,13.38,19.57,16.82,19.57,0.44,LiDAR,truck,577,284,706,424
1768960967.722,0215.jpg,10.49463380,77.94482485,12.94,10.49480935,77.94483492,13.23,19.57,16.83,19.57,0.30,LiDAR,truck,577,284,705,424
1768960967.768,0216.jpg,10.49463847,77.94482502,12.93,10.49481421,77.94483513,13.27,19.59,16.81,19.59,0.34,LiDAR,truck,577,284,706,424
1768960967.799,0217.jpg,10.49464314,77.94482520,12.93,10.49481887,77.94483535,13.16,19.59,16.80,19.59,0.24,LiDAR,truck,577,284,705,424
1768960968.106,0218.jpg,10.49467812,77.94482651,12.90,10.49485440,77.94483698,13.12,19.66,16.77,19.66,0.23,LiDAR,truck,576,284,705,424
1768960968.112,0219.jpg,10.49468045,77.94482660,12.90,10.49485672,77.94483710,13.02,19.66,16.76,19.66,0.12,LiDAR,truck,577,284,705,424
1768960968.121,0220.jpg,10.49468045,77.94482660,12.90,10.49485672,77.94483710,12.98,19.66,16.85,19.66,0.09,LiDAR,truck,577,284,705,424
1768960968.124,0221.jpg,10.49468045,77.94482660,12.90,10.49485672,77.94483710,12.96,19.66,16.86,19.66,0.06,LiDAR,truck,577,284,705,423
1768960968.129,0222.jpg,10.49468045,77.94482660,12.90,10.49485673,77.94483710,12.98,19.66,16.84,19.66,0.09,LiDAR,truck,576,284,705,423
1768960968.138,0223.jpg,10.49468278,77.94482669,12.90,10.49485904,77.94483721,12.90,19.65,16.84,19.65,-0.00,LiDAR,truck,576,284,704,423
1768960968.141,0224.jpg,10.49468278,77.94482669,12.90,10.49485906,77.94483721,13.10,19.66,16.76,19.66,0.20,LiDAR,truck,576,284,705,423
